Timestamp,PacketId,Pelvis_AccX,Pelvis_AccY,Pelvis_AccZ,Pelvis_GyrX,Pelvis_GyrY,Pelvis_GyrZ,Pelvis_QuatW,Pelvis_QuatX,Pelvis_QuatY,Pelvis_QuatZ,Left_AccX,Left_AccY,Left_AccZ,Left_GyrX,Left_GyrY,Left_GyrZ,Left_QuatW,Left_QuatX,Left_QuatY,Left_QuatZ,Right_AccX,Right_AccY,Right_AccZ,Right_GyrX,Right_GyrY,Right_GyrZ,Right_QuatW,Right_QuatX,Right_QuatY,Right_QuatZ,GaitEvent_LeftStance,GaitEvent_RightStance,GaitEvent_IsWalking,MotionContext_State,MotionContext_Confidence,PD_DirectionDeg,PD_Stability,PD_IsValid,FPA_Left_Deg,FPA_Left_Error,FPA_Left_OnTarget,FPA_Right_Deg,FPA_Right_Error,FPA_Right_OnTarget
1783432870748,1127,9.6204,0.2208,1.8567,0.0077,-0.0049,0.0022,-0.426000,-0.539200,0.343400,-0.640200,-2.0367,-1.3987,9.4486,0.0116,0.0065,0.0005,-0.347000,0.122300,0.029600,-0.929400,-2.9921,1.6898,9.1643,-0.0004,0.0036,0.0074,0.939600,0.040200,0.174900,0.291500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870758,1128,9.6310,0.2215,1.8464,0.0067,-0.0053,0.0037,-0.426000,-0.539300,0.343500,-0.640100,-2.0419,-1.3859,9.4214,0.0113,0.0053,0.0024,-0.347600,0.122400,0.029600,-0.929200,-2.9693,1.7009,9.1781,-0.0006,0.0042,0.0074,0.939600,0.040200,0.174900,0.291400,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870769,1129,9.6374,0.1909,1.8174,0.0075,-0.0009,0.0067,-0.425700,-0.539500,0.343300,-0.640200,-2.0621,-1.4073,9.4189,0.0103,0.0029,-0.0009,-0.347900,0.122300,0.029500,-0.929000,-2.9824,1.7062,9.1881,0.0008,0.0040,0.0072,0.939500,0.040100,0.174900,0.292000,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870780,1130,9.6448,0.1784,1.8131,0.0134,-0.0046,0.0085,-0.424800,-0.539900,0.342900,-0.640700,-2.0387,-1.4043,9.4196,0.0097,0.0013,0.0002,-0.348800,0.122300,0.029500,-0.928700,-2.9850,1.6909,9.1835,0.0011,0.0017,0.0088,0.939400,0.040000,0.174800,0.292200,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870790,1131,9.6386,0.2048,1.8181,0.0163,-0.0069,0.0089,-0.425000,-0.539900,0.343000,-0.640500,-2.0547,-1.4055,9.4242,0.0103,-0.0003,-0.0015,-0.348600,0.122200,0.029500,-0.928800,-2.9900,1.7022,9.1907,0.0001,0.0005,0.0078,0.939300,0.040000,0.174800,0.292500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870800,1132,9.6477,0.2255,1.8189,0.0135,-0.0052,0.0082,-0.424800,-0.539900,0.343100,-0.640600,-2.0540,-1.4030,9.4248,0.0121,-0.0052,-0.0014,-0.349100,0.122100,0.029500,-0.928600,-2.9705,1.6909,9.1823,0.0019,-0.0038,0.0096,0.939300,0.040000,0.174700,0.292500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870810,1133,9.6388,0.2001,1.7932,0.0104,-0.0078,0.0074,-0.424600,-0.540100,0.343000,-0.640600,-2.0320,-1.4105,9.4049,0.0110,-0.0059,-0.0013,-0.348400,0.121900,0.029700,-0.928900,-2.9476,1.7089,9.1735,0.0009,0.0003,0.0084,0.939300,0.040000,0.174600,0.292500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870821,1134,9.6441,0.1919,1.7966,0.0079,-0.0042,0.0077,-0.424400,-0.540100,0.343000,-0.640700,-2.0273,-1.4084,9.4188,0.0119,-0.0028,-0.0006,-0.348300,0.121800,0.029700,-0.929000,-2.9722,1.6766,9.1777,0.0014,0.0042,0.0071,0.939400,0.040100,0.174600,0.292200,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870831,1135,9.6678,0.1904,1.7907,0.0122,-0.0046,0.0066,-0.423900,-0.540400,0.342700,-0.641000,-2.0188,-1.4088,9.4241,0.0103,-0.0015,-0.0004,-0.346100,0.121700,0.030000,-0.929800,-2.9632,1.6897,9.1926,0.0018,0.0051,0.0076,0.939700,0.040400,0.174600,0.291300,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870841,1136,9.6875,0.2140,1.8052,0.0083,0.0012,0.0099,-0.423500,-0.540500,0.342600,-0.641200,-2.0342,-1.4099,9.4289,0.0109,-0.0022,-0.0016,-0.345500,0.121500,0.030100,-0.930000,-2.9778,1.6924,9.1933,0.0030,0.0056,0.0080,0.939700,0.040500,0.174600,0.291100,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870852,1137,9.6421,0.2453,1.8213,-0.0011,0.0048,0.0117,-0.423600,-0.540300,0.342700,-0.641200,-2.0292,-1.4100,9.4210,0.0101,-0.0044,-0.0019,-0.347400,0.121500,0.029900,-0.929300,-2.9733,1.6831,9.1855,0.0024,0.0034,0.0084,0.939600,0.040300,0.174600,0.291700,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870862,1138,9.6568,0.1672,1.8205,-0.0060,0.0089,0.0150,-0.423900,-0.540000,0.343100,-0.641100,-2.0716,-1.4007,9.4200,0.0058,-0.0085,-0.0059,-0.349400,0.121600,0.029900,-0.928600,-2.9925,1.6963,9.1937,0.0019,0.0033,0.0085,0.939900,0.040400,0.174500,0.290500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870872,1139,9.6971,0.1395,1.8483,0.0051,0.0288,0.0217,-0.423600,-0.539700,0.343000,-0.641600,-2.0647,-1.3767,9.4715,-0.0041,-0.0276,-0.0117,-0.349400,0.121200,0.030300,-0.928600,-2.9898,1.7041,9.2119,0.0024,-0.0027,0.0113,0.939700,0.040400,0.174500,0.291300,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870882,1140,9.7304,0.1936,1.9268,0.0213,0.0537,0.0390,-0.423600,-0.539100,0.342900,-0.642100,-2.1475,-1.3803,9.5281,-0.0258,-0.0520,-0.0160,-0.349700,0.120600,0.030900,-0.928500,-3.0219,1.7154,9.2128,-0.0040,-0.0057,0.0152,0.939500,0.040300,0.174300,0.292000,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870893,1141,9.7059,0.2293,1.9118,-0.0072,0.0705,0.0521,-0.424000,-0.538000,0.343300,-0.642500,-2.0745,-1.3811,9.5438,-0.0552,-0.0906,-0.0220,-0.348300,0.119800,0.032300,-0.929100,-2.9707,1.7065,9.2211,-0.0062,-0.0123,0.0158,0.939900,0.040500,0.174100,0.291000,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870903,1142,9.7183,0.0638,1.8776,-0.0352,0.0801,0.0507,-0.424200,-0.537000,0.343600,-0.643100,-2.0213,-1.4027,9.5382,-0.1011,-0.1127,-0.0275,-0.347800,0.118800,0.034200,-0.929400,-2.9695,1.7282,9.1625,-0.0104,-0.0140,0.0146,0.939700,0.040400,0.173800,0.291900,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870914,1143,9.7381,-0.1370,1.7876,-0.0275,0.0928,0.0423,-0.424900,-0.535700,0.343900,-0.643600,-1.9473,-1.4664,9.5249,-0.1665,-0.1224,-0.0311,-0.347800,0.118000,0.036900,-0.929400,-2.9312,1.7093,9.1864,-0.0149,-0.0115,0.0115,0.939500,0.040200,0.173600,0.292500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870925,1144,9.7984,-0.1466,1.7507,-0.0183,0.1152,0.0435,-0.425600,-0.534300,0.344000,-0.644300,-1.8657,-1.5151,9.4937,-0.2087,-0.1148,-0.0326,-0.347700,0.117500,0.040000,-0.929300,-2.9227,1.6999,9.1893,-0.0114,-0.0041,0.0132,0.939700,0.040200,0.173400,0.292000,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870936,1145,9.7112,-0.0195,1.7640,-0.0173,0.1234,0.0464,-0.425700,-0.533100,0.343700,-0.645300,-1.9224,-1.6605,9.4227,-0.1762,-0.0763,-0.0149,-0.348300,0.117300,0.042500,-0.929000,-2.9653,1.6965,9.1752,-0.0133,0.0031,0.0130,0.939500,0.040000,0.173300,0.292600,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870947,1146,9.6335,-0.0146,1.7530,-0.0298,0.1209,0.0430,-0.425900,-0.531900,0.343500,-0.646300,-1.8629,-1.5831,9.3942,-0.1829,-0.1130,-0.0380,-0.349200,0.116800,0.045200,-0.928700,-2.9441,1.6603,9.2267,-0.0092,0.0028,0.0185,0.939600,0.039900,0.173200,0.292500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870958,1147,9.5819,-0.0642,1.7540,-0.0498,0.1156,0.0344,-0.426200,-0.530700,0.343300,-0.647200,-1.7949,-1.6538,9.3853,-0.1692,-0.1060,-0.0384,-0.349400,0.116200,0.047800,-0.928500,-2.9591,1.7166,9.1988,-0.0143,-0.0085,0.0254,0.939600,0.039900,0.173000,0.292500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870968,1148,9.5674,-0.2038,1.7436,-0.0606,0.1104,0.0211,-0.427400,-0.529200,0.343700,-0.647500,-1.7155,-1.7730,9.3175,-0.1609,-0.0927,-0.0358,-0.349800,0.115800,0.050300,-0.928300,-2.9011,1.6845,9.1515,-0.0192,-0.0089,0.0215,0.939700,0.039800,0.172800,0.292500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870978,1149,9.5891,-0.3038,1.7457,-0.0427,0.0998,0.0035,-0.428300,-0.528000,0.343600,-0.647800,-1.7064,-1.8249,9.3240,-0.1354,-0.0708,-0.0307,-0.350500,0.115500,0.052300,-0.928000,-2.9146,1.6572,9.1634,-0.0191,-0.0060,0.0144,0.939700,0.039700,0.172600,0.292600,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870989,1150,9.6287,-0.3408,1.6740,-0.0079,0.0804,-0.0118,-0.429100,-0.527300,0.343400,-0.648000,-1.6747,-1.8488,9.3168,-0.0931,-0.0548,-0.0246,-0.352900,0.115400,0.053600,-0.927000,-2.8854,1.6730,9.2065,-0.0241,-0.0095,0.0070,0.940000,0.039500,0.172300,0.291900,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432870999,1151,9.5950,-0.2717,1.6963,0.0154,0.0773,-0.0282,-0.429700,-0.526800,0.342800,-0.648400,-1.6837,-1.8478,9.3231,-0.0565,-0.0366,-0.0159,-0.354400,0.115100,0.054400,-0.926400,-2.9578,1.6572,9.1595,-0.0228,-0.0148,0.0076,0.939800,0.039100,0.172000,0.292700,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871009,1152,9.5721,-0.2189,1.6399,0.0231,0.0668,-0.0459,-0.430600,-0.526300,0.342300,-0.648400,-1.7065,-1.8749,9.3672,-0.0271,-0.0282,-0.0109,-0.355000,0.114800,0.055000,-0.926100,-2.9109,1.6448,9.1898,-0.0177,-0.0124,0.0073,0.939900,0.039000,0.171700,0.292500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871019,1153,9.5642,-0.1599,1.6639,0.0157,0.0548,-0.0688,-0.431500,-0.526200,0.341600,-0.648300,-1.7380,-1.8819,9.4163,-0.0060,-0.0352,-0.0084,-0.354900,0.114400,0.055400,-0.926200,-2.9210,1.6535,9.1788,-0.0116,-0.0157,0.0103,0.940000,0.039000,0.171400,0.292300,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871029,1154,9.5791,-0.1527,1.5849,0.0068,0.0425,-0.0959,-0.432800,-0.526100,0.340900,-0.647900,-1.7009,-1.8737,9.3739,0.0118,-0.0457,-0.0078,-0.356200,0.113700,0.055500,-0.925800,-2.9354,1.6547,9.2029,-0.0062,-0.0176,0.0112,0.939700,0.038800,0.171100,0.293700,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871040,1155,9.6233,-0.1063,1.5975,0.0008,0.0341,-0.1207,-0.433900,-0.526300,0.340000,-0.647400,-1.6328,-1.8309,9.3393,0.0328,-0.0372,-0.0040,-0.357400,0.113000,0.055300,-0.925400,-2.9190,1.6263,9.2128,-0.0079,-0.0224,0.0102,0.939500,0.038700,0.170700,0.294300,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871050,1156,9.5667,-0.0451,1.6027,-0.0081,0.0017,-0.1329,-0.435600,-0.526600,0.339500,-0.646300,-1.6693,-1.8213,9.3998,0.0540,-0.0207,0.0037,-0.357800,0.112400,0.054800,-0.925400,-2.9016,1.6612,9.2116,0.0005,-0.0288,0.0179,0.939400,0.038700,0.170300,0.295200,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871061,1157,9.4416,0.0848,1.5654,-0.0215,-0.0473,-0.1519,-0.436900,-0.527400,0.339100,-0.644900,-1.6753,-1.8449,9.4183,0.0595,-0.0193,0.0064,-0.358800,0.111900,0.054300,-0.925100,-2.9368,1.6721,9.1854,0.0087,-0.0359,0.0213,0.939200,0.038800,0.169800,0.296000,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871072,1158,9.3895,0.2232,1.6035,-0.0499,-0.1121,-0.1822,-0.438500,-0.528700,0.339100,-0.642800,-1.6858,-1.8307,9.4490,0.0807,-0.0266,0.0104,-0.360300,0.111200,0.053400,-0.924600,-2.9086,1.6620,9.1700,0.0210,-0.0486,0.0308,0.939100,0.039300,0.169300,0.296500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871082,1159,9.3566,0.2351,1.5628,-0.0971,-0.1821,-0.2177,-0.440800,-0.530300,0.340000,-0.639500,-1.7206,-1.8425,9.4445,0.1218,-0.0442,0.0099,-0.360200,0.110100,0.052400,-0.924900,-2.8720,1.6902,9.1729,0.0281,-0.0528,0.0390,0.939100,0.039900,0.168700,0.296900,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871093,1160,9.3114,0.1758,1.5265,-0.1013,-0.2787,-0.2564,-0.442600,-0.533000,0.340800,-0.635600,-1.5616,-1.8126,9.3032,0.1868,-0.0384,0.0131,-0.361500,0.108800,0.050400,-0.924600,-2.8360,1.6943,9.1223,0.0388,-0.0527,0.0455,0.939100,0.040600,0.168100,0.297100,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871104,1161,9.3059,0.1854,1.5491,-0.0865,-0.3932,-0.3125,-0.444600,-0.536700,0.342000,-0.630400,-1.4696,-1.7442,9.1627,0.2525,0.0063,0.0232,-0.362100,0.107600,0.047500,-0.924700,-2.8105,1.6442,9.1871,0.0703,-0.0495,0.0640,0.938600,0.041600,0.167700,0.298500,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871115,1162,9.5175,0.2542,1.6486,-0.0558,-0.4308,-0.3452,-0.446300,-0.541000,0.342900,-0.625000,-1.5037,-1.9313,9.3065,0.3220,0.0581,0.0436,-0.362300,0.106800,0.043600,-0.924900,-2.9138,1.6712,9.2458,0.0963,-0.0702,0.0715,0.938600,0.043200,0.167100,0.298600,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871125,1163,9.5539,0.1636,1.7898,0.0616,-0.3598,-0.3321,-0.446200,-0.546000,0.341700,-0.621400,-0.9349,-2.2485,9.1640,0.4173,0.1639,0.1011,-0.362900,0.106800,0.037900,-0.924900,-2.8099,1.6353,9.1746,0.1087,-0.0923,0.0619,0.938200,0.044700,0.166300,0.300000,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871135,1164,9.0558,0.4705,1.5869,0.2522,-0.1966,-0.1904,-0.445600,-0.549500,0.339900,-0.619600,0.3272,-2.3193,9.1718,0.5207,0.5649,0.3148,-0.359700,0.111000,0.029100,-0.926000,-2.7363,1.4216,9.1232,0.1381,-0.1283,0.0744,0.938000,0.046900,0.165200,0.301000,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871145,1165,8.6984,0.5716,1.1625,0.3493,-0.1178,0.0578,-0.442000,-0.552300,0.338100,-0.620700,2.8834,-2.9443,11.4901,0.7882,1.5648,0.8096,-0.352100,0.125800,0.012000,-0.927400,-2.6583,1.8102,9.2343,0.1679,-0.1370,0.0919,0.937700,0.049400,0.164100,0.302100,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871155,1166,9.5747,0.2921,0.3698,0.3355,0.0207,0.2180,-0.438300,-0.553100,0.337100,-0.623200,1.8378,-6.2946,13.7854,1.0740,2.3206,1.2876,-0.336700,0.148200,-0.012200,-0.929800,-2.5360,2.2053,9.2569,0.1251,-0.0780,0.0676,0.937500,0.051400,0.163600,0.302700,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871165,1167,10.9504,0.8509,0.2147,0.3181,0.1295,0.1953,-0.435600,-0.552800,0.335700,-0.626100,3.4657,-8.5487,16.1707,1.5912,1.7234,0.7724,-0.327300,0.161500,-0.038800,-0.930200,-2.5730,2.0250,9.3276,0.0600,-0.0018,0.0295,0.937200,0.052000,0.163800,0.303700,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871177,1168,11.7239,1.9899,0.4407,0.2186,0.0778,0.0046,-0.435800,-0.552800,0.334700,-0.626500,6.0899,-6.5154,13.2280,0.1401,0.8208,0.0796,-0.325100,0.170500,-0.043500,-0.929100,-2.5293,1.9971,9.2561,0.0238,0.0660,-0.0009,0.937000,0.052000,0.164600,0.303600,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871187,1169,11.1755,1.9206,0.6137,0.1391,-0.0056,-0.1715,-0.437900,-0.553600,0.333800,-0.624800,7.0614,-5.5324,10.3790,-0.5059,0.2707,-0.2604,-0.326700,0.175800,-0.037900,-0.927900,-2.5545,1.8583,9.2081,0.0101,0.1209,-0.0153,0.936700,0.051600,0.166000,0.303900,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871198,1170,10.1128,1.7018,0.5971,0.0509,0.0153,-0.2610,-0.440800,-0.554400,0.332500,-0.622800,6.6044,-2.8538,10.0389,-0.8333,-0.3423,-0.2948,-0.328300,0.175300,-0.025900,-0.927800,-2.6417,1.8550,9.1556,0.0095,0.1582,-0.0362,0.936500,0.050900,0.167800,0.303700,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871208,1171,9.1676,1.4913,0.4988,-0.0475,0.0865,-0.2787,-0.445300,-0.553900,0.331800,-0.620400,4.8530,-2.0071,10.1361,-0.9676,-0.9941,-0.1986,-0.328500,0.167700,-0.009900,-0.929400,-2.7619,1.9420,9.1031,0.0001,0.1512,-0.0517,0.936500,0.050300,0.169600,0.302800,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871219,1172,8.8466,1.3486,0.4520,-0.1183,0.1376,-0.2596,-0.450000,-0.552600,0.331200,-0.618400,2.9711,-1.6253,9.8815,-0.7774,-1.5808,-0.0983,-0.327900,0.152400,0.006200,-0.932300,-2.7585,1.8151,9.0915,0.0042,0.1371,-0.0581,0.936300,0.049700,0.171200,0.302500,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
1783432871230,1173,9.0425,1.3099,0.2454,-0.1711,0.1585,-0.2185,-0.455400,-0.550500,0.331800,-0.616000,1.4586,-2.2451,9.3253,-0.7006,-1.8242,-0.0807,-0.327100,0.133900,0.022300,-0.935200,-2.8141,1.8380,9.0435,0.0183,0.1425,-0.0668,0.936300,0.049200,0.172900,0.301700,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False
