Timestamp,PacketId,Pelvis_AccX,Pelvis_AccY,Pelvis_AccZ,Pelvis_GyrX,Pelvis_GyrY,Pelvis_GyrZ,Pelvis_QuatW,Pelvis_QuatX,Pelvis_QuatY,Pelvis_QuatZ,Left_AccX,Left_AccY,Left_AccZ,Left_GyrX,Left_GyrY,Left_GyrZ,Left_QuatW,Left_QuatX,Left_QuatY,Left_QuatZ,Right_AccX,Right_AccY,Right_AccZ,Right_GyrX,Right_GyrY,Right_GyrZ,Right_QuatW,Right_QuatX,Right_QuatY,Right_QuatZ,GaitEvent_LeftStance,GaitEvent_RightStance,GaitEvent_IsWalking,MotionContext_State,MotionContext_Confidence,PD_DirectionDeg,PD_Stability,PD_IsValid,FPA_Left_Deg,FPA_Left_Error,FPA_Left_OnTarget,FPA_Right_Deg,FPA_Right_Error,FPA_Right_OnTarget,FPA_Quality,Stage,Attempt
1784541131153,3582473,9.7670,0.0442,0.9749,0.0025,0.0019,0.0018,0.021153,-0.671114,-0.021742,-0.740733,0.2379,0.0954,10.2501,0.0575,-0.1339,0.3241,0.170023,0.006146,-0.002484,-0.985418,0.8707,0.1197,12.2302,0.0741,2.6227,0.3114,-0.010199,0.042733,-0.000027,-0.999034,False,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131183,3582474,9.7682,0.0415,0.9658,0.0017,0.0008,0.0025,0.021165,-0.671119,-0.021730,-0.740729,-0.0733,0.2212,9.7574,0.0161,-0.0059,0.2648,0.173257,0.006046,-0.002598,-0.984855,-1.3030,-0.3101,9.5076,0.1539,4.5361,0.1202,-0.008733,0.099189,-0.002555,-0.995027,False,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131203,3582475,9.7574,0.0447,0.9739,0.0013,0.0011,-0.0000,0.021151,-0.671122,-0.021734,-0.740726,-0.0371,0.1563,9.6838,-0.0031,0.0206,0.0329,0.173637,0.006238,-0.002402,-0.984787,-2.9438,0.0239,7.6284,0.3408,3.2697,0.3645,-0.004475,0.139640,-0.007566,-0.990163,False,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131227,3582476,9.7614,0.0495,0.9533,0.0012,0.0013,0.0018,0.021153,-0.671123,-0.021726,-0.740725,-0.0348,0.0700,9.7346,0.0098,0.0078,0.0046,0.173667,0.006302,-0.002390,-0.984781,-3.5335,0.6075,7.6477,0.1105,1.0076,0.2568,-0.001356,0.151998,-0.009405,-0.988335,False,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131256,3582477,9.7693,0.0385,0.9572,0.0031,0.0011,0.0013,0.021164,-0.671124,-0.021742,-0.740724,-0.0416,0.0851,9.7252,0.0097,-0.0010,0.0009,0.173652,0.006257,-0.002396,-0.984784,-3.3096,0.4599,8.4082,-0.3799,-0.4300,0.0513,-0.000013,0.146613,-0.004771,-0.989182,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131278,3582478,9.7673,0.0544,0.9837,0.0025,0.0011,0.0007,0.021164,-0.671127,-0.021755,-0.740721,-0.0413,0.0781,9.7223,0.0093,0.0043,0.0039,0.173673,0.006276,-0.002385,-0.984780,-2.8199,0.0619,9.0199,-0.3433,-1.3155,-0.1548,-0.001338,0.130267,-0.000212,-0.991478,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131303,3582479,9.7696,0.0497,0.9652,0.0012,0.0013,0.0018,0.021163,-0.671128,-0.021754,-0.740720,-0.0302,0.0921,9.7203,0.0099,0.0034,0.0039,0.173695,0.006286,-0.002384,-0.984777,-1.9786,-0.3091,10.2305,-0.0711,-1.0164,-0.0148,-0.001370,0.117592,0.000742,-0.993061,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131328,3582480,9.7513,0.0380,0.9456,0.0030,0.0012,0.0019,0.021180,-0.671127,-0.021760,-0.740720,-0.0331,0.0731,9.7231,0.0105,0.0006,0.0022,0.173695,0.006263,-0.002396,-0.984777,-2.1127,-0.1129,9.7935,-0.0340,-0.3272,0.1658,0.000778,0.113462,0.000958,-0.993542,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131352,3582481,9.7684,0.0512,0.9751,0.0024,0.0006,0.0013,0.021187,-0.671135,-0.021768,-0.740713,-0.0336,0.0850,9.7259,0.0109,-0.0020,0.0019,0.173692,0.006207,-0.002419,-0.984778,-2.3514,0.0960,9.0656,-0.0343,-0.4626,0.1617,0.002878,0.107646,0.001181,-0.994184,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131377,3582482,9.7508,0.0629,0.9703,0.0006,0.0014,0.0017,0.021183,-0.671135,-0.021755,-0.740713,-0.0244,0.0872,9.7296,0.0114,0.0007,0.0015,0.173684,0.006187,-0.002442,-0.984779,-2.3265,0.2712,8.6233,0.0165,-1.3544,-0.0677,0.002072,0.090731,0.001050,-0.995873,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131403,3582483,9.7656,0.0432,0.9871,0.0012,0.0007,0.0019,0.021185,-0.671140,-0.021746,-0.740709,0.1324,0.1086,9.7371,0.0093,-0.0013,-0.0144,0.173481,0.006138,-0.002442,-0.984815,-1.6517,0.1971,9.1158,0.0413,-2.2779,-0.3125,-0.001799,0.062269,0.000862,-0.998057,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131427,3582484,9.7779,0.0488,0.9775,0.0025,0.0018,0.0012,0.021190,-0.671136,-0.021755,-0.740712,0.3922,0.0432,9.7153,0.0088,-0.0036,0.0681,0.174292,0.006058,-0.002448,-0.984672,-0.7073,0.0035,9.6974,-0.0081,-2.5794,-0.3757,-0.006414,0.029989,0.001347,-0.999529,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131452,3582485,9.7615,0.0584,0.9632,0.0025,0.0005,0.0007,0.021193,-0.671142,-0.021765,-0.740706,-0.0130,0.0067,9.7160,0.0075,0.0071,0.2958,0.177906,0.006098,-0.002431,-0.984026,0.4217,-0.1233,11.7657,-0.0097,-2.1819,-0.2802,-0.009849,0.002648,0.001782,-0.999946,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131484,3582486,9.7802,0.0439,0.9592,0.0013,0.0026,0.0017,0.021192,-0.671131,-0.021762,-0.740716,-0.0949,0.2894,9.7522,0.0066,0.0049,0.1656,0.179917,0.006113,-0.002398,-0.983660,0.4443,-0.2384,9.8551,-0.0040,0.0386,-0.1573,-0.011795,0.003059,0.001868,-0.999924,True,False,True,Straight,1.000,-1.05,1.000,True,-2.67,-3.05,True,,,False,High,Training1,1
1784541131503,3582487,9.7682,0.0493,0.9772,0.0013,0.0026,0.0017,0.021193,-0.671120,-0.021757,-0.740726,0.0736,-0.1186,9.7807,-0.0044,0.0209,0.1490,0.181724,0.006301,-0.002193,-0.983327,-0.0264,-0.0494,9.7441,0.0069,0.0004,-0.0136,-0.011942,0.002994,0.001818,-0.999923,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131527,3582488,9.7642,0.0647,0.9532,0.0018,0.0006,0.0013,0.021192,-0.671125,-0.021758,-0.740722,0.3186,0.2821,11.9069,0.0080,0.9525,0.2822,0.185178,0.017962,-0.000035,-0.982541,-0.0196,-0.0178,9.7826,0.0019,0.0070,-0.0100,-0.012043,0.003011,0.001830,-0.999921,True,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131553,3582489,9.7705,0.0443,0.9590,0.0019,0.0012,0.0012,0.021195,-0.671128,-0.021763,-0.740718,-0.2199,0.3866,11.3967,-0.1640,3.9662,0.0328,0.185367,0.066196,0.011264,-0.980373,-0.0360,-0.0101,9.7799,0.0028,0.0043,-0.0078,-0.012117,0.002995,0.001830,-0.999920,False,False,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131576,3582490,9.7677,0.0369,0.9707,0.0007,0.0012,0.0005,0.021179,-0.671128,-0.021761,-0.740719,-2.3204,0.0805,8.9782,-0.0735,4.8519,-0.0731,0.183491,0.125259,0.023555,-0.974724,-0.0230,-0.0226,9.7702,0.0026,0.0071,-0.0138,-0.012266,0.003013,0.001833,-0.999919,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131610,3582491,9.7669,0.0504,0.9879,0.0018,0.0020,0.0024,0.021189,-0.671122,-0.021751,-0.740724,-2.9465,0.0247,7.7294,0.0059,3.7728,-0.3773,0.177561,0.170916,0.032815,-0.968599,-0.0456,-0.0065,9.7869,0.0032,0.0070,-0.0283,-0.012598,0.003030,0.001828,-0.999914,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131626,3582492,9.7724,0.0644,0.9656,0.0026,0.0030,0.0011,0.021196,-0.671110,-0.021763,-0.740735,-3.3882,-0.3524,7.8455,0.0589,2.0033,-0.2968,0.172960,0.195068,0.037288,-0.964699,-0.0774,0.0083,9.7815,0.0006,0.0062,-0.0645,-0.013381,0.003036,0.001858,-0.999904,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131651,3582493,9.7692,0.0455,0.9702,0.0019,0.0011,0.0000,0.021186,-0.671115,-0.021776,-0.740731,-3.9355,-0.2781,8.2614,0.0602,0.6312,-0.1139,0.171139,0.202696,0.038321,-0.963409,-0.0085,-0.0070,9.7700,0.0031,0.0065,-0.1024,-0.014636,0.003045,0.001857,-0.999887,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131678,3582494,9.7608,0.0444,0.9594,0.0011,0.0001,0.0019,0.021185,-0.671128,-0.021768,-0.740719,-4.1066,-0.2907,8.2061,-0.0088,-0.1558,0.0408,0.171727,0.200766,0.038109,-0.963717,-0.0154,-0.0190,9.7687,0.0010,0.0043,-0.0646,-0.015418,0.003028,0.001883,-0.999875,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131703,3582495,9.7703,0.0428,0.9610,0.0025,0.0011,0.0007,0.021185,-0.671129,-0.021784,-0.740718,-3.8478,-0.0963,8.2812,0.0175,-1.1105,0.1368,0.173844,0.187419,0.035286,-0.966130,-0.0773,0.0099,9.7580,0.0045,0.0074,-0.0720,-0.016293,0.003049,0.001863,-0.999861,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131727,3582496,9.7624,0.0532,0.9577,0.0017,0.0008,0.0025,0.021194,-0.671134,-0.021774,-0.740713,-3.3492,0.0223,8.8750,0.0790,-1.7786,0.0052,0.174462,0.166015,0.030565,-0.970086,-0.0174,-0.0047,9.7935,0.0091,0.0074,-0.1171,-0.017738,0.003068,0.001788,-0.999836,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131751,3582497,9.7691,0.0442,0.9710,0.0006,0.0014,0.0017,0.021189,-0.671137,-0.021762,-0.740711,-2.7055,0.0818,9.1728,0.0785,-1.8976,-0.0742,0.174070,0.143050,0.025739,-0.973948,0.0153,-0.0433,9.7423,0.0047,0.0075,-0.0686,-0.018572,0.003090,0.001767,-0.999821,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131777,3582498,9.7719,0.0511,0.9599,0.0013,0.0019,0.0011,0.021184,-0.671134,-0.021763,-0.740714,-2.6174,-0.0935,8.9352,0.0402,-2.2267,-0.0039,0.174592,0.115922,0.020521,-0.977578,0.0164,-0.0389,9.7713,0.0042,0.0061,-0.0378,-0.019020,0.003095,0.001750,-0.999813,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131802,3582499,9.7706,0.0530,0.9698,0.0025,0.0019,0.0018,0.021197,-0.671128,-0.021768,-0.740719,-1.9543,0.0086,8.9934,0.0387,-2.8651,0.1597,0.177098,0.080917,0.013670,-0.980766,-0.0284,-0.0198,9.7798,0.0026,0.0052,-0.0168,-0.019203,0.003090,0.001753,-0.999809,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,-1.14,-1.45,True,High,Training1,1
1784541131826,3582500,9.7706,0.0526,0.9702,0.0012,0.0013,0.0018,0.021198,-0.671128,-0.021759,-0.740719,-0.9256,0.2516,10.0183,0.0710,-2.8517,0.0540,0.178047,0.046025,0.006542,-0.982923,-0.0220,-0.0090,9.7977,0.0040,0.0055,-0.0096,-0.019300,0.003088,0.001739,-0.999807,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131852,3582501,9.7622,0.0513,0.9596,0.0013,0.0019,0.0017,0.021199,-0.671122,-0.021751,-0.740724,-0.2966,0.2642,10.6348,0.1101,-1.9835,-0.1414,0.176333,0.021824,0.000973,-0.984088,-0.0175,-0.0163,9.7783,0.0035,0.0063,-0.0086,-0.019386,0.003096,0.001730,-0.999806,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131878,3582502,9.7594,0.0437,0.9713,0.0023,0.0000,0.0020,0.021213,-0.671134,-0.021753,-0.740713,0.1307,0.0187,10.5214,-0.0069,-0.9721,-0.0228,0.176029,0.009796,-0.000963,-0.984336,-0.0258,-0.0194,9.7729,0.0033,0.0035,-0.0088,-0.019468,0.003070,0.001724,-0.999804,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131906,3582503,9.7789,0.0523,0.9820,-0.0000,0.0014,0.0017,0.021202,-0.671134,-0.021733,-0.740714,0.0969,-0.0347,9.9974,0.0544,-0.2805,0.0645,0.176786,0.006411,-0.002142,-0.984226,0.0669,-0.0744,9.8954,0.0008,0.0335,0.0098,-0.019323,0.003419,0.001742,-0.999806,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131928,3582504,9.7585,0.0567,0.9887,0.0024,0.0013,0.0025,0.021216,-0.671132,-0.021728,-0.740716,0.0338,0.0285,9.7687,0.0338,-0.0387,0.2683,0.180056,0.005948,-0.002548,-0.983635,0.4811,0.0995,10.3311,0.0076,0.5245,0.0504,-0.018680,0.009904,0.001554,-0.999775,False,True,True,Straight,1.000,-1.05,1.000,True,,,False,,,False,,Training1,1
1784541131953,3582505,9.7717,0.0482,0.9622,0.0005,0.0008,0.0018,0.021212,-0.671137,-0.021716,-0.740712,-0.0801,0.2812,9.7326,-0.0078,0.0247,0.1096,0.181378,0.006176,-0.002290,-0.983391,0.3639,0.1440,11.3349,0.0456,1.6594,-0.0580,-0.019414,0.030556,0.000639,-0.999344,False,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541131976,3582506,9.7609,0.0514,0.9702,0.0012,0.0007,0.0012,0.021208,-0.671146,-0.021714,-0.740704,-0.0338,0.0608,9.7272,0.0074,0.0093,0.0029,0.181388,0.006253,-0.002244,-0.983389,-0.1587,-0.2533,11.5378,0.1196,4.1289,-0.2322,-0.022338,0.081969,-0.001733,-0.996383,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132003,3582507,9.7625,0.0604,0.9684,0.0012,0.0007,0.0019,0.021210,-0.671153,-0.021707,-0.740697,-0.0538,0.0832,9.7254,0.0121,-0.0010,0.0005,0.181368,0.006213,-0.002279,-0.983393,-2.9737,-0.4308,8.4630,0.2306,4.8671,-0.0363,-0.022843,0.142263,-0.005887,-0.989548,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132029,3582508,9.7632,0.0462,0.9519,0.0025,0.0018,0.0012,0.021215,-0.671149,-0.021714,-0.740701,-0.0154,0.0825,9.7081,0.0068,0.0041,0.0051,0.181405,0.006224,-0.002239,-0.983386,-3.7338,0.1485,7.5833,-0.0232,3.4677,0.0931,-0.021336,0.184939,-0.006717,-0.982495,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132053,3582509,9.7596,0.0524,0.9805,0.0023,0.0008,0.0032,0.021236,-0.671153,-0.021706,-0.740696,-0.0321,0.0706,9.7186,0.0125,0.0010,0.0045,0.181434,0.006211,-0.002275,-0.983381,-3.7534,0.4819,7.4997,-0.0585,1.3807,0.1044,-0.019761,0.201806,-0.006576,-0.979204,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132078,3582510,9.7636,0.0570,0.9598,0.0013,0.0012,0.0006,0.021226,-0.671156,-0.021715,-0.740694,-0.0412,0.0767,9.7385,0.0067,0.0082,0.0013,0.181424,0.006273,-0.002224,-0.983382,-4.0375,0.4405,7.8555,-0.1522,-0.4967,-0.1178,-0.020820,0.195701,-0.004264,-0.980433,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132107,3582511,9.7731,0.0556,0.9618,0.0014,0.0024,0.0004,0.021215,-0.671145,-0.021716,-0.740704,-0.0190,0.1009,9.7345,0.0030,0.0107,0.0027,0.181432,0.006357,-0.002121,-0.983381,-3.8279,-0.0034,8.4161,-0.0047,-1.7102,-0.3701,-0.025390,0.174650,-0.002825,-0.984299,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132127,3582512,9.7615,0.0357,0.9552,0.0018,0.0006,0.0007,0.021213,-0.671155,-0.021728,-0.740695,-0.0368,0.0977,9.7393,-0.0114,0.0302,-0.0049,0.181348,0.006648,-0.001796,-0.983395,-3.0324,-0.0103,8.9782,0.1675,-2.3203,-0.4509,-0.031334,0.145926,-0.003134,-0.988794,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132152,3582513,9.7603,0.0378,0.9649,0.0019,0.0012,0.0012,0.021213,-0.671156,-0.021733,-0.740694,-0.0612,0.1974,9.7940,-0.0378,0.1285,-0.1396,0.179611,0.008090,-0.000914,-0.983704,-2.1731,-0.2067,9.8450,0.0608,-2.1576,-0.2115,-0.034094,0.119125,-0.002622,-0.992290,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132181,3582514,9.7718,0.0573,0.9720,0.0012,0.0006,0.0006,0.021205,-0.671160,-0.021739,-0.740690,-0.0474,0.0195,9.7867,0.0392,0.2876,-0.1799,0.177371,0.011662,-0.000617,-0.984075,-1.8685,-0.1166,9.7386,0.0002,-1.8312,0.0965,-0.032911,0.096311,-0.001953,-0.994805,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132202,3582515,9.7714,0.0456,0.9649,0.0020,0.0017,-0.0000,0.021192,-0.671157,-0.021756,-0.740693,-0.1718,-0.0040,9.7032,0.0194,0.2238,-0.1265,0.175787,0.014405,-0.000225,-0.984323,-1.4276,-0.0380,9.5887,-0.0228,-1.6502,0.1621,-0.030865,0.075709,-0.001151,-0.996651,True,False,True,Straight,1.000,-1.25,1.000,True,-1.83,-2.22,True,,,False,High,Training1,1
1784541132227,3582516,9.7602,0.0375,0.9659,0.0020,0.0024,0.0005,0.021188,-0.671147,-0.021765,-0.740702,-0.2254,0.0887,9.7425,0.0067,0.2041,-0.0586,0.175040,0.016877,0.000268,-0.984417,-1.3369,-0.0193,9.5790,-0.0419,-1.8538,0.1903,-0.028438,0.052542,-0.000059,-0.998214,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132253,3582517,9.7634,0.0562,0.9623,0.0019,0.0012,0.0012,0.021187,-0.671150,-0.021768,-0.740699,0.0582,0.2656,10.5780,-0.0070,0.6030,-0.2007,0.172540,0.024227,0.001832,-0.984703,-0.5701,0.0578,10.0359,-0.0102,-1.7413,0.1328,-0.026745,0.030739,0.000635,-0.999169,True,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132278,3582518,9.7526,0.0593,0.9704,0.0017,0.0008,0.0025,0.021202,-0.671156,-0.021758,-0.740693,0.0559,-0.0185,11.1639,-0.0570,2.0462,-0.1938,0.170045,0.049221,0.007120,-0.984181,-0.2346,0.0197,10.4289,-0.0013,-1.0855,0.0320,-0.026304,0.017111,0.001038,-0.999507,False,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132302,3582519,9.7617,0.0460,0.9648,0.0019,0.0018,0.0012,0.021206,-0.671152,-0.021761,-0.740697,-1.4499,0.0768,9.7579,-0.0752,3.3732,0.0498,0.170232,0.090453,0.015293,-0.981125,-0.0907,0.0356,10.0847,-0.0198,-0.4742,-0.0314,-0.026659,0.011124,0.001483,-0.999582,False,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132327,3582520,9.7605,0.0479,0.9746,0.0030,0.0005,0.0014,0.021217,-0.671159,-0.021774,-0.740690,-2.2335,0.1128,9.0309,-0.0570,2.9996,0.0283,0.169937,0.126997,0.022448,-0.976980,-0.1406,-0.0730,9.7707,-0.0134,-0.3557,-0.0342,-0.027053,0.006614,0.001810,-0.999610,False,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132353,3582521,9.7724,0.0419,0.9575,0.0025,0.0018,0.0012,0.021183,-0.671139,-0.021774,-0.740709,-2.7770,0.0121,9.1523,-0.0287,2.8471,-0.1281,0.167503,0.161527,0.029152,-0.972112,0.1168,-0.0352,10.1001,-0.0009,-0.2628,-0.0014,-0.027041,0.003261,0.001947,-0.999627,False,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132378,3582522,9.7492,0.0391,0.9757,0.0011,0.0015,0.0030,0.021194,-0.671140,-0.021758,-0.740709,-3.6483,-0.1436,8.2816,0.0119,2.5409,-0.2332,0.163630,0.192201,0.034900,-0.966988,-0.0525,-0.0178,9.7368,0.0034,0.0061,0.0041,-0.026961,0.003267,0.001939,-0.999629,False,False,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132402,3582523,9.7656,0.0493,0.9453,0.0012,0.0013,0.0018,0.021195,-0.671141,-0.021751,-0.740708,-3.7937,-0.0344,8.0476,0.0726,1.4278,-0.2518,0.159762,0.209412,0.037659,-0.963952,-0.0244,-0.0158,9.7506,0.0022,0.0043,-0.0007,-0.026944,0.003251,0.001947,-0.999630,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132427,3582524,9.7588,0.0574,0.9327,0.0006,0.0020,0.0017,0.021190,-0.671134,-0.021736,-0.740714,-4.2698,-0.4793,7.7862,0.0888,0.0118,-0.1139,0.158154,0.209625,0.037030,-0.964196,-0.0182,-0.0051,9.7685,0.0033,0.0052,-0.0004,-0.026921,0.003246,0.001941,-0.999630,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132459,3582525,9.7591,0.0483,0.9859,0.0026,0.0017,0.0006,0.021191,-0.671131,-0.021749,-0.740717,-3.9904,-0.2311,8.1441,0.0112,-1.2376,0.1407,0.160375,0.194720,0.034195,-0.967055,-0.0309,-0.0088,9.7865,0.0038,0.0053,-0.0036,-0.026942,0.003242,0.001928,-0.999630,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132477,3582526,9.7543,0.0404,0.9469,0.0006,0.0007,0.0012,0.021179,-0.671135,-0.021742,-0.740714,-3.4631,-0.0102,8.8132,0.0384,-1.8990,0.0997,0.162253,0.171780,0.029791,-0.971225,-0.0157,-0.0295,9.7810,0.0025,0.0054,-0.0021,-0.026945,0.003239,0.001932,-0.999630,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132501,3582527,9.7702,0.0557,0.9861,0.0025,0.0026,0.0030,0.021198,-0.671122,-0.021737,-0.740725,-2.6555,0.2977,9.2319,0.0707,-2.0293,-0.0945,0.161654,0.147148,0.025130,-0.975492,-0.0213,-0.0176,9.7602,0.0026,0.0091,-0.0041,-0.026972,0.003283,0.001932,-0.999629,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132526,3582528,9.7630,0.0520,0.9662,0.0013,0.0019,0.0017,0.021200,-0.671118,-0.021732,-0.740729,-2.2431,0.1560,9.3446,0.0966,-2.1358,-0.2134,0.159480,0.121132,0.020139,-0.979534,-0.0466,0.0006,9.7602,0.0038,0.0053,-0.0036,-0.026992,0.003279,0.001920,-0.999628,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132551,3582529,9.7737,0.0481,0.9587,0.0012,0.0013,0.0018,0.021202,-0.671120,-0.021723,-0.740727,-2.0456,-0.0551,9.2315,0.0868,-2.2501,-0.1066,0.158536,0.093631,0.014862,-0.982791,-0.0147,-0.0084,9.7947,0.0038,0.0047,-0.0035,-0.027011,0.003267,0.001907,-0.999628,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132578,3582530,9.7530,0.0409,0.9580,0.0012,0.0013,0.0018,0.021202,-0.671121,-0.021712,-0.740726,-1.7725,-0.2199,9.4196,0.0897,-2.5422,0.1485,0.160633,0.062513,0.008661,-0.984994,-0.0022,-0.0383,9.7479,0.0043,0.0046,-0.0046,-0.027046,0.003253,0.001889,-0.999627,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132601,3582531,9.7617,0.0532,0.9768,0.0013,0.0018,0.0005,0.021192,-0.671117,-0.021718,-0.740731,-0.8021,0.0106,9.8374,0.0362,-2.3889,0.3750,0.165389,0.033137,0.003240,-0.985666,-0.0259,-0.0078,9.7726,0.0036,0.0035,-0.0060,-0.027092,0.003227,0.001879,-0.999626,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132626,3582532,9.7628,0.0506,0.9677,0.0018,0.0014,0.0024,0.021204,-0.671115,-0.021709,-0.740732,-0.0321,0.2773,10.7113,0.0304,-1.8523,0.2069,0.167933,0.010328,-0.000933,-0.985744,-0.0323,-0.0198,9.7713,0.0022,0.0052,-0.0029,-0.027103,0.003222,0.001887,-0.999626,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,-2.21,-2.52,True,High,Training1,1
1784541132658,3582533,9.7736,0.0469,0.9602,0.0014,0.0017,-0.0007,0.021185,-0.671113,-0.021721,-0.740734,0.3471,-0.0137,10.4680,0.0423,-0.3130,0.1204,0.169381,0.006506,-0.002011,-0.985527,-0.0047,-0.0117,9.7975,0.0038,0.0115,0.0005,-0.027067,0.003295,0.001872,-0.999626,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132676,3582534,9.7640,0.0480,0.9591,0.0011,0.0015,0.0030,0.021198,-0.671112,-0.021704,-0.740735,0.0494,0.1760,9.8652,0.0290,-0.0376,0.1815,0.171587,0.006047,-0.002346,-0.985148,0.1598,-0.0989,9.9970,0.0098,0.1174,0.0602,-0.026292,0.004691,0.001744,-0.999642,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
1784541132702,3582535,9.7735,0.0464,0.9609,0.0014,0.0011,-0.0006,0.021176,-0.671115,-0.021718,-0.740733,-0.0594,0.1806,9.7279,-0.0031,0.0150,0.0270,0.171895,0.006171,-0.002162,-0.985094,0.9756,0.1914,10.9484,0.0423,0.8791,0.1133,-0.024870,0.015594,0.000957,-0.999569,False,True,True,Straight,1.000,-1.25,1.000,True,,,False,,,False,,Training1,1
