PacketId,Role,StatusWord,Qx,Qy,Qz,Qw,Gx,Gy,Gz,FreeAx,FreeAy,FreeAz,Ax,Ay,Az,DQx,DQy,DQz,DQw,DVx,DVy,DVz
20471,Left,2,0.1046,0.1427,-0.8266,0.5343,-0.0994,0.0149,-0.0157,0.0166,0.2487,-0.1127,-3.3752,-1.2715,9.0079,-0.0012,0.0002,-0.0002,1.0000,-0.0843,-0.0315,0.2253
20471,Pelvis,2,0.5911,0.2828,0.6475,-0.3890,0.0574,0.0385,0.0968,-0.7291,0.3017,-1.2037,8.4348,-1.5697,1.0620,0.0007,0.0005,0.0012,1.0000,0.2109,-0.0390,0.0264
20472,Right,2,0.3678,-0.1498,-0.8512,-0.3431,0.7198,-5.4690,1.1542,-3.5828,3.1871,-0.3765,-4.2757,0.0751,9.6918,0.0090,-0.0683,0.0144,0.9975,-0.1231,-0.0020,0.2342
20472,Left,2,0.1044,0.1438,-0.8264,0.5343,-0.0700,0.0300,0.0017,-0.0413,0.2235,-0.1601,-3.3215,-1.3311,8.9677,-0.0009,0.0004,0.0000,1.0000,-0.0830,-0.0331,0.2243
20472,Pelvis,2,0.5915,0.2824,0.6469,-0.3897,0.1112,-0.0262,0.1004,-0.3116,-0.2302,-1.4783,8.2518,-0.9257,0.8147,0.0014,-0.0003,0.0013,1.0000,0.2063,-0.0229,0.0204
20473,Right,2,0.2969,-0.1384,-0.8788,-0.3469,0.9463,-5.9746,1.0160,-3.1434,2.6691,5.7566,-7.4818,0.5730,14.2692,0.0118,-0.0746,0.0127,0.9971,-0.2131,0.0076,0.3416
20473,Left,2,0.1046,0.1446,-0.8262,0.5345,-0.0397,0.0285,0.0284,0.0914,0.1640,-0.1639,-3.3326,-1.2003,8.9770,-0.0005,0.0004,0.0004,1.0000,-0.0832,-0.0299,0.2245
20473,Pelvis,2,0.5923,0.2831,0.6453,-0.3907,0.0934,-0.1184,0.0883,-0.4557,-0.6738,-1.6683,8.1382,-0.8081,0.3301,0.0012,-0.0015,0.0011,1.0000,0.2035,-0.0200,0.0085
20474,Right,2,0.2179,-0.1261,-0.9018,-0.3512,1.1702,-6.4728,0.9203,0.2563,0.8682,8.5001,-9.7880,0.2228,15.5273,0.0146,-0.0808,0.0115,0.9966,-0.2750,-0.0030,0.3667
20474,Left,2,0.1047,0.1456,-0.8257,0.5348,-0.0560,0.0444,0.0414,0.1020,0.0718,-0.2705,-3.2346,-1.1521,8.9039,-0.0007,0.0006,0.0005,1.0000,-0.0807,-0.0287,0.2227
