Timestamp,PacketId,Pelvis_AccX,Pelvis_AccY,Pelvis_AccZ,Pelvis_GyrX,Pelvis_GyrY,Pelvis_GyrZ,Pelvis_QuatW,Pelvis_QuatX,Pelvis_QuatY,Pelvis_QuatZ,Left_AccX,Left_AccY,Left_AccZ,Left_GyrX,Left_GyrY,Left_GyrZ,Left_QuatW,Left_QuatX,Left_QuatY,Left_QuatZ,Right_AccX,Right_AccY,Right_AccZ,Right_GyrX,Right_GyrY,Right_GyrZ,Right_QuatW,Right_QuatX,Right_QuatY,Right_QuatZ,GaitEvent_LeftStance,GaitEvent_RightStance,GaitEvent_IsWalking,MotionContext_State,MotionContext_Confidence,PD_DirectionDeg,PD_Stability,PD_IsValid,FPA_Left_Deg,FPA_Left_Error,FPA_Left_OnTarget,FPA_Right_Deg,FPA_Right_Error,FPA_Right_OnTarget
1783432928157,22967,6.1930,-0.0972,0.1343,0.3352,0.1891,0.3185,0.377700,-0.584100,-0.359800,-0.621900,-1.5065,-1.2507,9.3010,0.1110,0.1836,0.0982,0.742100,-0.005100,0.110000,-0.661200,-5.4034,0.5662,8.4856,0.5388,-6.7579,1.7566,0.227100,0.382800,0.074300,-0.892400,True,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928167,22968,6.4060,0.3985,0.0166,0.2285,0.1011,0.2148,0.381600,-0.583100,-0.359600,-0.620600,-1.3972,-1.2444,9.2402,0.0918,0.2198,0.1374,0.742900,-0.002200,0.111500,-0.660000,-8.4159,0.9362,12.6082,0.8727,-6.8821,1.6214,0.246400,0.308200,0.036800,-0.918100,True,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928177,22969,6.6520,0.1637,-0.3327,0.0882,-0.0236,0.0987,0.382900,-0.583300,-0.359700,-0.619500,-1.6773,-1.7423,9.2147,0.1411,0.2219,0.2091,0.744400,0.001200,0.112500,-0.658200,-10.4725,2.2399,14.1892,1.5932,-6.9902,1.6512,0.261200,0.232100,-0.009600,-0.936900,True,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928188,22970,7.1241,-0.2454,-0.5474,-0.1106,-0.1581,0.0192,0.381500,-0.585100,-0.359400,-0.618700,-1.8066,-1.4522,9.3316,0.1820,0.2245,0.2481,0.746100,0.005100,0.113300,-0.656100,-15.7701,3.9511,16.7253,2.4524,-5.5993,2.6718,0.283700,0.173100,-0.064400,-0.941000,True,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928198,22971,7.4654,-0.9427,-0.4892,-0.2361,-0.2538,-0.1050,0.377900,-0.587700,-0.359600,-0.618400,-2.0561,-1.2716,9.5407,0.1395,0.2536,0.2220,0.747500,0.008800,0.114700,-0.654200,-25.8634,5.3063,18.7988,1.4093,-4.8273,3.8836,0.321300,0.117400,-0.106400,-0.933600,True,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928209,22972,9.1941,-1.2318,-0.2266,-0.1192,-0.0975,-0.3235,0.374100,-0.587600,-0.361600,-0.619800,-1.5835,-1.1977,9.5254,0.0890,0.3322,0.1617,0.748400,0.012600,0.117300,-0.652700,-31.4057,1.4110,6.5284,-1.3447,-3.7188,3.4036,0.357200,0.063600,-0.110500,-0.925300,True,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928219,22973,12.7662,0.3910,0.1620,0.0517,-0.0453,-0.3109,0.371900,-0.586300,-0.364500,-0.620600,-1.5197,-1.5714,9.6808,0.0894,0.5574,0.2082,0.749200,0.018300,0.121900,-0.650700,-30.9573,-11.3919,-6.9498,-0.3806,-2.9311,1.6124,0.371700,0.025600,-0.120500,-0.920100,True,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928229,22974,12.6783,0.8225,-0.6769,-0.0451,-0.1324,-0.0449,0.370600,-0.587300,-0.365100,-0.620000,-1.3549,-0.9673,9.9205,0.0073,0.9242,0.2767,0.750000,0.026300,0.130600,-0.647900,-30.1500,-5.7598,-10.1033,1.9629,-1.6099,0.1454,0.370100,0.015900,-0.150500,-0.916600,True,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928240,22975,10.8348,0.0222,-2.2334,-0.3592,-0.2089,0.2088,0.368700,-0.591500,-0.361800,-0.619200,-0.5993,-0.3839,10.1060,-0.0930,1.6624,0.2602,0.749300,0.039300,0.147000,-0.644500,-16.9156,2.0663,-5.8522,-0.5506,1.0968,-0.5831,0.365500,0.027100,-0.139000,-0.920000,False,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928250,22976,11.2767,-3.1100,-1.9857,0.0208,-0.2651,0.2238,0.369400,-0.594400,-0.361500,-0.616000,-1.5536,-1.2321,10.3707,-0.1274,2.7577,0.3590,0.746700,0.060900,0.173700,-0.639100,3.1249,3.1110,15.0202,-0.0912,1.9965,0.1916,0.371000,0.049400,-0.128800,-0.918300,False,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928261,22977,12.5106,-2.2687,-0.3653,0.6155,-0.2950,0.0922,0.373300,-0.594300,-0.367000,-0.610600,0.1754,-2.7149,9.6610,0.1299,4.3394,0.6820,0.741500,0.098100,0.212600,-0.628700,-2.9328,-3.7083,7.9777,-0.1994,3.7979,-0.3799,0.372400,0.092800,-0.108400,-0.917000,False,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928281,22979,11.5422,4.3145,3.5431,0.0277,-0.0303,0.3753,0.381700,-0.595300,-0.367900,-0.603800,-1.9359,-2.7769,11.8092,0.9542,7.9541,1.9883,0.712600,0.248100,0.334900,-0.564400,-4.9198,0.5252,13.8051,-1.4395,1.7205,-0.5274,0.364400,0.144800,-0.058400,-0.918100,False,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928291,22980,10.0094,1.8773,0.9861,-0.5941,-0.0845,0.2433,0.378800,-0.599900,-0.362000,-0.604700,-12.7268,-0.4327,21.9255,-0.4520,10.4956,2.8271,0.683500,0.327400,0.419600,-0.499600,-5.8814,1.7615,11.9094,-0.7980,0.5837,-0.3402,0.362300,0.148300,-0.045800,-0.919000,False,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928302,22981,10.9299,-1.4169,2.2758,-0.0744,0.2309,0.2138,0.380900,-0.599500,-0.358800,-0.605700,-12.6276,-7.2793,21.4647,-0.1841,8.7501,3.1372,0.653400,0.394400,0.479800,-0.432700,-2.9198,1.5634,9.7727,-0.2684,0.0479,-0.0456,0.362300,0.147800,-0.042300,-0.919300,False,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928313,22982,11.2302,-1.7352,2.8553,0.2213,0.3402,0.3260,0.386500,-0.597300,-0.356400,-0.605700,-8.6983,-9.2605,25.9257,1.6213,6.0064,3.0863,0.623800,0.457000,0.503100,-0.386000,-2.5454,1.8402,9.5598,-0.0211,0.1080,-0.0200,0.362100,0.149100,-0.041400,-0.919200,False,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928323,22983,11.4766,0.9275,2.0960,0.2406,0.3055,0.2178,0.391400,-0.594700,-0.355200,-0.605800,-4.9750,-12.1933,33.2311,-0.6168,-1.6203,-0.2985,0.636000,0.442200,0.495000,-0.393600,-2.4811,1.6831,9.4884,0.0299,0.2021,-0.0369,0.361700,0.151700,-0.040600,-0.919000,False,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928333,22984,10.5417,2.5344,1.4994,0.0590,0.1705,-0.1404,0.391500,-0.592500,-0.355900,-0.607500,4.5329,-7.2384,8.5864,-0.6179,-3.9420,-2.0497,0.652900,0.404200,0.477200,-0.427400,-2.7405,1.6698,9.5669,0.0245,0.3004,-0.0563,0.361100,0.155500,-0.039300,-0.918600,False,False,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928343,22985,8.9102,1.8100,0.8104,-0.1901,0.0872,-0.3807,0.387600,-0.591000,-0.356800,-0.610800,2.5282,-0.6729,6.9027,-0.3962,-3.8286,-2.0963,0.665600,0.367200,0.457900,-0.460900,-2.8580,1.7663,9.3757,0.0721,0.3338,-0.0502,0.360500,0.159800,-0.038400,-0.918200,False,True,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928353,22986,8.2013,0.9210,0.5464,-0.2172,0.1028,-0.4440,0.383100,-0.589300,-0.358000,-0.614700,-1.9918,-0.1302,10.9874,-0.7591,-4.7890,-1.6397,0.685800,0.322800,0.428900,-0.491400,-2.8207,1.9675,9.2726,0.0563,0.3048,-0.0761,0.359600,0.163700,-0.037400,-0.917900,False,True,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928364,22987,7.6880,0.5476,0.5116,-0.2206,0.1446,-0.4196,0.378900,-0.587300,-0.358700,-0.618700,-4.5536,-1.6653,11.8224,-0.6385,-6.4411,-1.3895,0.712200,0.268900,0.381700,-0.524200,-2.8642,1.8802,9.1348,0.0086,0.2657,-0.1097,0.358400,0.167000,-0.035900,-0.917800,False,True,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928375,22988,7.3504,0.3991,0.4084,-0.2993,0.1747,-0.3471,0.374800,-0.585800,-0.358100,-0.623000,-4.9447,-0.8285,10.1255,-0.5110,-7.3206,-1.2363,0.737700,0.209000,0.322300,-0.555200,-2.8069,1.7224,9.1128,0.0037,0.2630,-0.1121,0.357100,0.170200,-0.034400,-0.917800,False,True,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928385,22989,7.2919,0.1874,0.1083,-0.3320,0.1760,-0.2507,0.371200,-0.584900,-0.356500,-0.626900,-6.2885,-0.2242,11.8947,-1.0986,-7.3314,-1.0876,0.759300,0.142400,0.263700,-0.577600,-2.8623,1.2730,9.1244,0.0490,0.3082,-0.1022,0.355900,0.174200,-0.033300,-0.917500,False,True,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928395,22990,7.2512,-0.0366,-0.1196,-0.3261,0.1354,-0.1303,0.368400,-0.584700,-0.354300,-0.630000,-9.1981,-2.2253,16.0074,-1.8644,-7.3064,-1.0539,0.775600,0.067500,0.208400,-0.591900,-3.1049,1.8165,9.0550,0.0872,0.3234,-0.1058,0.354600,0.178500,-0.032500,-0.917200,False,True,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928405,22991,6.9973,0.1931,-0.7224,-0.3062,-0.0100,-0.0279,0.365900,-0.586000,-0.352200,-0.631400,-12.5842,-3.2878,18.4018,-2.6033,-6.5403,-1.3791,0.781500,-0.010300,0.164500,-0.601700,-3.2634,1.9421,9.0375,0.0190,0.2926,-0.1527,0.352900,0.182100,-0.030900,-0.917300,False,True,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928415,22992,7.1946,0.6759,-0.6539,-0.2704,-0.2934,0.0630,0.363100,-0.589900,-0.350900,-0.630100,-24.6117,-2.8766,22.8209,-3.4188,-5.6076,-2.2702,0.772500,-0.090800,0.134400,-0.613900,-3.1982,1.8661,8.9863,-0.0120,0.2829,-0.1905,0.350800,0.185500,-0.029000,-0.917400,False,True,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928425,22993,7.5831,1.2702,-0.4135,-0.2426,-0.5146,0.1776,0.360500,-0.595800,-0.350000,-0.626600,-32.6431,-4.0813,13.1354,-1.0326,-5.6320,-3.0715,0.754600,-0.149100,0.084000,-0.633400,-3.1229,1.7849,9.0016,-0.0557,0.2902,-0.1979,0.348700,0.188800,-0.026500,-0.917600,False,True,True,Straight,1.000,178.93,1.000,True,,,False,,,False
1783432928436,22994,10.2145,0.0996,-0.3498,-0.4820,-0.4175,0.2747,0.357200,-0.602400,-0.346100,-0.624300,-30.5722,1.2567,-3.2656,2.3112,-4.6422,-2.6885,0.740400,-0.166800,0.016700,-0.650900,-2.5255,1.8573,9.3135,-0.0235,0.4973,-0.2136,0.346400,0.194500,-0.023400,-0.917400,False,True,True,Straight,1.000,178.93,1.000,True,,,False,9.88,,False
1783432928446,22995,12.6320,-0.0269,-1.0989,-0.1966,-0.1914,0.1645,0.356100,-0.605500,-0.344200,-0.623000,-28.6543,14.9137,-8.5919,-0.6435,-2.0283,-0.6540,0.733900,-0.189500,0.001900,-0.652300,-2.4534,0.8724,9.6103,0.1158,1.0834,-0.1917,0.344200,0.207600,-0.019500,-0.915500,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928456,22996,11.5956,-0.8208,-2.7935,-0.0087,-0.1361,0.1015,0.356300,-0.607000,-0.344000,-0.621500,-26.7451,-8.0651,-9.7610,0.0915,1.3331,0.0083,0.734000,-0.177800,0.013500,-0.655300,-2.7164,1.0413,9.7634,0.3303,1.8291,-0.1335,0.342100,0.230100,-0.014900,-0.911000,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928466,22997,11.6128,0.3746,-2.4628,0.0461,0.0723,0.1012,0.357700,-0.606700,-0.343200,-0.621400,5.3275,4.9014,14.2881,0.8413,3.1737,-1.4392,0.722800,-0.144300,0.032700,-0.675100,-2.6828,1.8201,9.7427,0.4719,2.7709,-0.1407,0.339400,0.263600,-0.007900,-0.902900,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928476,22998,12.1891,0.8573,-0.6731,0.2522,0.2579,0.0211,0.360800,-0.603600,-0.343900,-0.622200,-1.2192,11.1266,10.8631,-0.4069,4.0318,-0.3248,0.716700,-0.114000,0.072100,-0.684200,-2.1642,3.2616,9.5038,0.5009,4.1542,-0.2866,0.334300,0.312400,0.005100,-0.889200,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928487,22999,12.1366,0.6787,2.2020,0.3700,-0.5716,-0.2098,0.359500,-0.605500,-0.350900,-0.617200,-10.2806,-0.8447,21.7437,-0.1038,3.9369,1.0710,0.721200,-0.080200,0.109800,-0.679200,-1.9323,4.6224,9.9572,0.0036,5.9198,-0.8865,0.323100,0.377200,0.033400,-0.867300,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928497,23000,11.5676,-0.5133,2.9566,0.3786,-0.4440,-0.4142,0.357200,-0.605400,-0.359000,-0.614100,-7.9893,-11.1607,14.8489,1.4805,2.2605,0.5218,0.723600,-0.046900,0.118300,-0.678300,-5.1400,4.1586,12.5418,-0.4110,8.7168,-1.6484,0.301500,0.466900,0.080600,-0.827400,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928507,23001,10.3608,-0.0344,2.6047,0.2135,0.0095,-0.2987,0.356500,-0.603000,-0.362800,-0.614500,-4.6113,0.5915,14.5950,1.5755,0.8362,0.3663,0.726300,-0.025000,0.112900,-0.677600,-13.4615,0.0940,18.7232,0.9262,10.0229,-2.2223,0.260500,0.567700,0.121100,-0.771500,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928517,23002,10.5601,0.4364,2.9593,-0.2080,0.2972,-0.2686,0.354200,-0.600400,-0.361900,-0.618900,-3.2376,-1.1441,11.9616,0.8367,0.0957,0.0520,0.726800,-0.016500,0.106900,-0.678300,-17.1235,8.6592,21.4125,0.4301,9.0717,-2.8356,0.214600,0.648100,0.165800,-0.711700,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928527,23003,11.0984,1.0716,2.6119,-0.3147,0.4439,-0.4566,0.350300,-0.596300,-0.360900,-0.625600,-1.4525,-0.7286,10.2880,0.2021,0.0772,0.0055,0.726800,-0.014000,0.106100,-0.678500,-6.8626,5.3980,19.5128,-0.5291,6.5899,-3.3765,0.174200,0.695400,0.214800,-0.663300,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928538,23004,13.4311,0.0127,2.3698,-0.2893,0.4397,-0.3514,0.347300,-0.592500,-0.359400,-0.631800,-1.4037,-1.6229,9.6181,0.0036,0.1557,0.0481,0.727000,-0.012600,0.107700,-0.678000,-13.1594,4.1763,37.0032,1.1605,-0.0864,-2.3858,0.144400,0.690300,0.225600,-0.672100,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928549,23005,12.2494,-0.8095,1.6445,-0.0642,0.2724,0.0270,0.348300,-0.590800,-0.357500,-0.633900,-1.2642,-1.7973,9.3429,0.0753,0.2374,0.0901,0.727500,-0.009700,0.109400,-0.677300,3.4978,8.7270,12.8682,2.0536,-4.5333,-0.8724,0.131800,0.651900,0.207200,-0.717400,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928559,23006,9.9583,-0.7247,0.8998,0.0954,0.1366,0.3801,0.352600,-0.590900,-0.354900,-0.632900,-1.6493,-1.7526,9.5738,0.1231,0.3078,0.1093,0.728000,-0.005800,0.111300,-0.676500,3.4223,7.5062,6.8796,1.1355,-4.1453,0.2927,0.135700,0.616200,0.187400,-0.752800,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928569,23007,8.0470,-0.7625,0.4923,0.1345,0.0666,0.5211,0.358000,-0.592100,-0.351800,-0.630500,-1.7256,-1.4214,9.5800,0.1242,0.2930,0.1220,0.728600,-0.002100,0.113200,-0.675500,-2.4325,5.0773,9.6301,0.4711,-4.6944,1.2553,0.154500,0.574400,0.164800,-0.786800,True,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928580,23008,7.1285,-0.8190,0.5207,0.1650,0.0755,0.4585,0.363200,-0.592800,-0.349400,-0.628200,-1.6552,-1.7032,9.4014,0.1692,0.2792,0.1729,0.729700,0.002100,0.114500,-0.674100,-5.6276,2.1897,11.1063,0.5625,-6.2049,1.8377,0.180700,0.516200,0.133400,-0.826500,True,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928590,23009,6.8103,-1.0992,0.3962,0.2386,0.0745,0.3635,0.368200,-0.592600,-0.348300,-0.626100,-1.7484,-1.5336,9.4269,0.2067,0.2673,0.2054,0.731000,0.006500,0.115400,-0.672500,-6.1876,0.1810,9.7796,0.8972,-7.2023,1.8734,0.205400,0.444400,0.095100,-0.866700,True,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928600,23010,6.8868,-0.3586,0.3018,0.2918,0.0013,0.2662,0.372400,-0.592400,-0.348600,-0.623600,-1.9513,-1.0582,9.5505,0.1598,0.2805,0.1893,0.732200,0.010600,0.116700,-0.670900,-7.1885,-0.3890,10.2656,1.2222,-7.3298,1.6209,0.223800,0.367900,0.053500,-0.901000,True,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928610,23011,6.7882,0.1754,-0.2221,0.2093,-0.1373,0.1437,0.374500,-0.593100,-0.349800,-0.620900,-1.8836,-0.9040,9.4490,0.0501,0.3136,0.1595,0.733100,0.013900,0.119400,-0.669400,-11.0485,0.9491,14.6225,1.6489,-7.2847,1.3628,0.235200,0.289400,0.007900,-0.927800,True,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928621,23012,6.3983,0.0809,-0.7233,0.0400,-0.2732,0.0205,0.373800,-0.595100,-0.351300,-0.618600,-1.9522,-1.4041,9.2796,0.0180,0.3600,0.1791,0.734100,0.017400,0.122700,-0.667700,-14.1755,1.0720,16.0069,2.5762,-6.6814,1.7743,0.246000,0.218200,-0.048200,-0.943200,True,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928631,23013,6.3998,-0.6028,-0.7763,-0.1785,-0.3980,-0.0474,0.370400,-0.598800,-0.352100,-0.616700,-2.0945,-1.7544,9.1967,0.0592,0.3625,0.2424,0.735500,0.021300,0.125600,-0.665400,-24.5786,2.2770,21.7517,2.9666,-5.8041,2.6433,0.264400,0.156100,-0.108100,-0.945500,True,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928641,23014,7.2657,-0.9873,-0.2458,-0.1951,-0.2382,-0.1964,0.366400,-0.600600,-0.353200,-0.616600,-2.3015,-0.9748,9.3996,0.0943,0.3559,0.2188,0.736700,0.025500,0.128200,-0.663400,-29.9535,5.6619,13.9265,0.6221,-5.2630,3.0932,0.291700,0.091100,-0.138700,-0.942000,True,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928651,23015,10.5416,-0.2476,0.3945,0.0758,-0.1244,-0.3557,0.363700,-0.599600,-0.357100,-0.617000,-1.9373,-1.0995,9.6318,0.0202,0.4704,0.1373,0.737100,0.029800,0.132500,-0.662000,-30.1321,-2.0004,-4.7277,-1.3006,-4.3958,2.4987,0.314200,0.029900,-0.142000,-0.938200,True,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928662,23016,13.2355,-0.2576,0.4476,0.1386,-0.1463,-0.1504,0.362900,-0.599500,-0.360000,-0.615900,-1.3334,-0.8804,9.6782,-0.0375,0.8571,0.1166,0.736600,0.036700,0.140800,-0.660400,-29.5321,-10.5704,-11.1400,1.9587,-2.3423,1.4641,0.326100,0.007400,-0.174700,-0.929000,True,False,True,Straight,1.000,177.67,1.000,True,-11.67,,False,,,False
1783432928672,23017,11.5057,0.8716,-1.5915,-0.0168,-0.1570,0.0514,0.362500,-0.601000,-0.360200,-0.614600,-1.6201,-0.7545,9.8815,-0.1176,1.4572,0.1012,0.734800,0.047800,0.155300,-0.658500,-26.7868,0.5340,-8.4041,0.2708,-0.1611,0.6125,0.332800,0.005400,-0.178500,-0.925900,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928683,23018,10.6615,-0.5200,-3.4725,-0.1507,-0.1947,0.1459,0.361700,-0.603800,-0.358900,-0.613100,-1.8652,-1.0912,9.9605,-0.1499,2.2934,0.1507,0.731400,0.065600,0.177600,-0.655100,-10.1222,3.2212,6.0939,-1.9873,2.1319,0.6653,0.345100,0.020400,-0.146600,-0.926800,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928693,23019,11.6165,-2.8429,-2.1454,0.2778,-0.2976,0.0697,0.363000,-0.605100,-0.361800,-0.609300,-0.7948,-1.8345,9.5759,-0.0409,3.5710,0.3910,0.726000,0.095200,0.210300,-0.647800,5.3275,-1.5286,12.2816,-0.7826,1.8358,1.4611,0.365400,0.035700,-0.129900,-0.921000,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928703,23020,12.9996,-1.2701,-1.1453,0.8622,-0.5170,0.0310,0.367400,-0.605200,-0.370500,-0.601200,-0.3185,-3.9770,9.2989,0.3164,5.3784,0.9673,0.717600,0.143900,0.255000,-0.631900,-2.8491,-12.0165,9.8487,0.2917,3.9773,0.2466,0.374100,0.082500,-0.115000,-0.916500,False,False,True,Straight,0.900,177.67,1.000,True,,,False,,,False
1783432928714,23021,11.7171,0.1768,1.3240,0.8274,-0.3077,0.1446,0.373300,-0.604300,-0.377100,-0.594300,-2.4681,-3.0867,10.2759,1.0120,7.6784,1.9279,0.703000,0.218800,0.311200,-0.600800,-8.4325,5.0138,17.0350,0.3356,3.8005,-1.1908,0.365100,0.129300,-0.099600,-0.916600,False,False,True,Straight,0.800,177.67,1.000,True,,,False,,,False
1783432928724,23022,11.3218,2.3768,4.3653,0.3076,0.2575,0.4011,0.379800,-0.602900,-0.375100,-0.592900,-7.4052,-0.9473,18.0024,0.3643,10.4037,2.7664,0.676100,0.308600,0.389400,-0.544100,-12.7930,5.8584,17.6017,-1.8041,2.3584,-0.4609,0.365300,0.148700,-0.067300,-0.916500,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928734,23023,11.8904,4.3012,2.6301,-0.1587,0.1892,0.7725,0.385300,-0.605800,-0.367300,-0.591400,-17.5031,-1.1009,24.1791,-1.1919,10.2753,2.5910,0.642400,0.378000,0.470700,-0.472100,-5.5026,1.1203,12.1187,-0.8459,0.6016,-0.4065,0.362700,0.152200,-0.054000,-0.917800,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928745,23024,10.8793,-0.2398,2.6393,-0.0882,0.1829,0.7708,0.391100,-0.608300,-0.359900,-0.589400,-7.4799,-8.8985,21.6662,0.7641,6.4793,3.0895,0.616400,0.438800,0.501700,-0.419300,-3.9814,1.1446,11.1313,-0.3246,0.0769,-0.0624,0.362600,0.151800,-0.049700,-0.918200,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928755,23025,12.4438,-1.9689,2.2458,0.0147,0.1956,0.4648,0.395500,-0.608900,-0.355500,-0.588500,-10.4339,-5.7124,35.1581,1.0290,2.0891,1.8016,0.606800,0.468500,0.502200,-0.400100,-2.7221,2.0250,9.7607,0.0053,0.0334,0.0159,0.362700,0.152400,-0.049500,-0.918000,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928765,23026,11.7524,-0.6045,1.3133,0.1229,0.1641,-0.0740,0.396700,-0.606700,-0.356200,-0.589600,1.5102,-8.9637,17.1990,-1.1103,-3.4513,-0.4035,0.632500,0.439600,0.483400,-0.416000,-2.5323,2.0578,9.4537,0.0816,0.0968,-0.0114,0.362500,0.154000,-0.049900,-0.917800,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928775,23027,9.3440,2.0489,0.7541,0.0800,0.2021,-0.5156,0.394400,-0.602500,-0.359800,-0.593300,2.8570,-4.5495,7.0338,-0.8925,-4.0184,-1.3674,0.653800,0.402500,0.463000,-0.443000,-2.3462,1.8740,9.3192,0.1436,0.2001,-0.0407,0.361800,0.157100,-0.050400,-0.917500,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928786,23028,8.3012,2.6442,0.6382,-0.2267,0.1548,-0.6756,0.388400,-0.599400,-0.362400,-0.598800,0.0166,-1.4046,7.9038,-0.6208,-4.6755,-1.3923,0.675200,0.362400,0.434300,-0.473500,-2.7380,1.8792,9.3199,0.2101,0.2477,-0.0347,0.361100,0.161100,-0.051500,-0.917100,False,False,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928796,23029,7.5413,1.3351,0.6482,-0.4631,0.1147,-0.6140,0.380800,-0.597900,-0.363000,-0.604700,-3.2592,-0.2340,10.3657,-0.8530,-5.8996,-1.1409,0.702500,0.312700,0.393400,-0.504000,-2.5426,1.9980,9.0628,0.2699,0.2261,-0.0115,0.360500,0.165000,-0.053400,-0.916500,False,True,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928806,23030,6.7090,0.1995,0.6099,-0.5108,0.1452,-0.5321,0.373700,-0.596800,-0.362400,-0.610600,-4.2921,-0.3280,9.4434,-1.0256,-6.9621,-0.9153,0.732200,0.253800,0.340700,-0.532300,-2.5950,2.1512,8.8428,0.1422,0.1779,-0.0462,0.359800,0.167900,-0.054000,-0.916200,False,True,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928817,23031,6.1013,-0.1771,0.3948,-0.5525,0.1774,-0.4465,0.366900,-0.596000,-0.360700,-0.616500,-4.7714,-0.2516,9.1305,-1.1676,-7.1936,-0.7932,0.758300,0.190500,0.283600,-0.555200,-2.6323,2.1148,8.8371,0.0100,0.1143,-0.0788,0.358900,0.169400,-0.053400,-0.916300,False,True,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928827,23032,6.4307,-0.4832,-0.0790,-0.5178,0.2189,-0.3241,0.361500,-0.595200,-0.358100,-0.621900,-6.4735,-0.7569,12.9303,-1.6453,-7.0670,-0.8272,0.778400,0.121900,0.228800,-0.571800,-2.7278,2.1376,8.9612,-0.0212,0.0847,-0.0737,0.358100,0.170500,-0.052500,-0.916500,False,True,True,Straight,1.000,177.67,1.000,True,,,False,,,False
1783432928838,23033,7.7807,-0.1286,-0.9036,-0.3692,0.0707,-0.1260,0.358100,-0.595700,-0.355900,-0.624700,-9.1182,-2.0933,16.3769,-2.4483,-6.6268,-1.0870,0.790200,0.046800,0.182400,-0.583200,-2.7678,2.1408,9.0477,-0.0414,0.0575,-0.0660,0.357400,0.171100,-0.051500,-0.916700,False,True,True,Straight,1.000,177.67,1.000,True,,,False,,,False
